model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2:3b,CAO9827,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.02, ""S"": 0.02}",,0.8,Military Forces of Cameroon (1982-),"On 7 January 2023, the state security forces, coded as the military forces shot and killed a masquerade in Bambui (Tubah, Mezam, Nord-Ouest) accusing him of being an Ambazonian Separatists.",0.41411042944785276,0.92,0.3306050233905588,0.13441397186843232,0.13307653050190676,0.13307653050190676,0.13441397186843232,0.13441397186843232
llama3.2:3b,CAO7395,B,B,0.92,"{""V"": 0.03, ""B"": 0.92, ""E"": 0.01, ""P"": 0.02, ""R"": 0.08, ""S"": 0.04}",,0.83,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 23 June 2023, the military forces (Rapid Intervention) ambushed Boko Haram (JAS) (likely) militants in Ganse (Kolofata, Mayo-Sava, Extreme-Nord). 1 militant was killed and various items recovered by the military forces.",0.41411042944785276,0.92,0.13392798390668326,0.3261320047486375,0.1312760321439794,0.132595378201173,0.1407946184770094,0.1352739825221912
llama3.2:3b,CAO6147,V,R,0.92,"{""V"": 0.04, ""B"": 0.01, ""E"": 0.02, ""P"": 0.03, ""R"": 0.92, ""S"": 0.08}",,0.76,Ambazonian Separatists (Cameroon),"On 1 June 2022, Ambazonia separatists abducted 9 commercial bike riders near Fundong (Njinikom, Boyo, Nord-Ouest) after they had participated in the 20th May celebration despite the ban imposed by the Separatists. The Separatists also burnt their motorbikes.",0.41411042944785276,0.92,0.1352739825221912,0.1312760321439794,0.132595378201173,0.13392798390668326,0.3261320047486375,0.1407946184770094
llama3.2:3b,CAO16029,V,V,0.93,"{""V"": 0.93, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.03}",,0.76,Ambazonian Separatists (Cameroon),"On 22 October 2024, Ambazonian Separatists abducted a male civilian from his private residences in Bamenda - Nkwen (Bamenda 3, Mezam, Nord-Ouest) for an unknown reason.",0.5884476534296029,0.93,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO11761,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.04}",,0.73,Military Forces of Cameroon (1982-),"On 16 July 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Agyati (Mezam, Nord-Ouest). No casualties.",0.5884476534296029,0.93,0.1347690648635549,0.3314784112261124,0.13342809026269337,0.13210045858204855,0.13210045858204855,0.1361235164832107
llama3.2:3b,CAO11220,B,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.83,Military Forces of Cameroon (1982-),"On 8 November 2023, the military forces attacked Ambazonian Separatists from the Restoration Forces during an operation in Mfuni (Mamfe, Manyu, Sud-Ouest). The military forces shot and killed one, while several others sustained life-threatening injuries.",0.8309859154929563,0.9499999999999998,0.33861823390414764,0.1322737077229026,0.13360308058636017,0.1322737077229026,0.1322737077229026,0.13095756234044575
llama3.2:3b,CAO3650,R,R,0.92,"{""V"": 0.08, ""B"": 0.01, ""E"": 0.02, ""P"": 0.03, ""R"": 0.92, ""S"": 0.04}",,0.75,Rioters (Cameroon),"On 5 September 2020, residents beat one woman to death in Yokosire village (Lom-Et-Djerem, Est) after she was accused of attempting to use witchcraft against her co-wife.",0.41411042944785276,0.92,0.1407946184770094,0.1312760321439794,0.132595378201173,0.13392798390668326,0.3261320047486375,0.1352739825221912
llama3.2:3b,CAO12120,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.74,Military Forces of Cameroon (1982-),"On 13 August 2023, state security forces, coded as military forces, shot and killed a suspected Ambazonian Separatist in Nkundu quarter in Njenka (Balikumbat, Ngo-Ketunjia, Nord-Ouest) and left his body by the road. He had been arrested earlier from his private residence after a tip-off.",0.8309859154929563,0.9499999999999998,0.33861823390414764,0.1322737077229026,0.13360308058636017,0.1322737077229026,0.1322737077229026,0.13095756234044575
llama3.2:3b,CAO13210,B,S,0.93,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.04, ""S"": 0.93}",,0.86,Military Forces of Cameroon (1982-),"On 23 March 2024, state security forces, coded as the military forces, fired several warning gunshots to dislodge and dismantle an Ambazonian Separatist illegal checkpoint in Bobong (Njinikom, Boyo, Nord-Ouest). There were no fatalities or injuries.",0.5884476534296029,0.93,0.13476906486355492,0.13210045858204855,0.1334280902626934,0.13210045858204855,0.13612351648321072,0.3314784112261124
llama3.2:3b,CAO10312,S,S,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.04, ""S"": 0.92}",,0.71,Ambazonian Separatists (Cameroon),"Property destruction: On 28 April 2023, Ambazonian Separatists Restoration forces burned a vehicle belonging to an unnamed road construction company working along the Kumba -Mundemba road axis in Dibonda (Toko, Ndian, Sud-Ouest). The burning was an attempt by the perpetrators to enforce the ban on any government sponsored projects especially reconstruction projects the perpetrators had declared.",0.41411042944785276,0.92,0.13521503993785586,0.13253760275820622,0.13386962781086129,0.13253760275820622,0.13657397368152377,0.3292661530530174
llama3.2:3b,CAO4521,V,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.04}",,0.83,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 3 April 2021, Boko Haram fighters nightly attacked Goudjimdele village, Mora subdivision (Mayo-Sava, Extreme-Nord), killing 2 people.",0.5884476534296029,0.93,0.1347690648635549,0.3314784112261124,0.13342809026269337,0.13210045858204855,0.13210045858204855,0.1361235164832107
llama3.2:3b,CAO8337,V,B,0.92,"{""V"": 0.03, ""B"": 0.92, ""E"": 0.01, ""P"": 0.02, ""R"": 0.04, ""S"": 0.08}",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 30 December 2023 (as reported), Boko Haram (JAS) (likely) militants attacked Soukoule, coded to Mora (Mora, Mayo-Sava, Extreme-Nord). 1 civilian was killed and 3 motorbikes were taken away.",0.41411042944785276,0.92,0.13392798390668326,0.3261320047486375,0.1312760321439794,0.132595378201173,0.1352739825221912,0.1407946184770094
llama3.2:3b,CAO9705,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.77,Military Forces of Cameroon (1982-),"On 23 June 2022, military forces shot and killed two male civilians in Ekombe Bonji (Kumba 1, Meme, Sud-Ouest).",0.8309859154929563,0.9499999999999998,0.33861823390414764,0.1322737077229026,0.13360308058636017,0.1322737077229026,0.1322737077229026,0.13095756234044575
llama3.2:3b,CAO13243,S,R,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.92, ""S"": 0.01}",,0.74,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 26 April 2024, ISWAP or Boko Haram militants looted some 150 oxen and cows in a grazing area in Dougza (Kolofata, Mayo-Sava, Extreme-Nord).",0.41411042944785276,0.92,0.13576302988414168,0.13307474177654105,0.13441216516607782,0.13307474177654105,0.33060057961982675,0.13307474177654105
llama3.2:3b,CAO6787,S,R,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.92, ""S"": 0.01}",,0.76,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 4 December 2022, Boko Haram [JAS] looted farmers in Amchide (Kolofata, Mayo-Sava, Extreme-Nord) stealing 2 motorbikes and 1 bicycle.",0.41411042944785276,0.92,0.13576302988414168,0.13307474177654105,0.13441216516607782,0.13307474177654105,0.33060057961982675,0.13307474177654105
llama3.2:3b,CAO4545,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.01, ""P"": 0.001, ""R"": 0.002, ""S"": 0.003}",,0.79,Military Forces of Cameroon (1982-),"On 12 April 2021, the military forces repelled a nightly attack of Boko Haram fighters in Djanpala village, assumedly in Mora subdivision (Mayo-Sava, Extreme-Nord). One assailant was killed, and foodstuffs retrieved.",0.5884476534296029,0.93,0.13592556327582758,0.33432293831898635,0.13323405679143963,0.1320403301080362,0.13217243648032154,0.13230467502505436
llama3.2:3b,CAO3621,P,P,0.92,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.01, ""P"": 0.92, ""R"": 0.03, ""S"": 0.04}",,0.79,Protesters (Cameroon),"On 28 August 2020, women of the SUFC movement demonstrated in the Nord-ouest region, around Bamenda town (Mezam, Nord-Ouest), calling for a ceasefire in the North West and South West regions.",0.41411042944785276,0.92,0.13253760275820622,0.13386962781086129,0.13253760275820622,0.3292661530530173,0.13521503993785583,0.13657397368152374
llama3.2:3b,CAO6152,B,V,0.92,"{""V"": 0.92, ""B"": 0.03, ""E"": 0.01, ""P"": 0.02, ""R"": 0.07, ""S"": 0.04}",,0.78,Military Forces of Cameroon (1982-),"On 10 June 2022, Cameroonian military forces exchanged gunshots with suspected separatists and killed 2 civilians in Belo (Tubah, Mezam, Nord-Ouest). Unclear why the military was targeting civilians.",0.41411042944785276,0.92,0.3265895337788208,0.13411587083497922,0.13146019866182676,0.13278139562329605,0.13958924335524103,0.13546375774550945
llama3.2:3b,CAO6296,P,P,0.92,"{""V"": 0.03, ""B"": 0.81, ""E"": 0.01, ""P"": 0.92, ""R"": 0.02, ""S"": 0.04}",,0.75,Protesters (Cameroon),"Around 15 July 2022, residents of Koza and Gaboua protested in front of the sub-prefecture of Koza in Koza (Koza, Mayo-Tsanaga, Extreme-Nord) after a Boko Haram attack. They protested against the lack of security measures in the community.",0.41411042944785276,0.92,0.11632099143439686,0.25375101670939054,0.11401768148172226,0.2832566953093353,0.11516357823116301,0.11749003683370864
llama3.2:3b,CAO4239,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.01, ""P"": 0.001, ""R"": 0.002, ""S"": 0.003}",,0.83,Military Forces of Cameroon (1982-),"On 24 December 2020, the military forces repelled an attack of Boko Haram in Makoulahe village, Mora subdivision (Mayo-Sava, Extreme-Nord), killing one assailant.",0.5884476534296029,0.93,0.13592556327582758,0.33432293831898635,0.13323405679143963,0.1320403301080362,0.13217243648032154,0.13230467502505436
llama3.2:3b,CAO6523,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.01, ""P"": 0.002, ""R"": 0.006, ""S"": 0.004}",,0.75,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 12 September 2022, Boko Haram (JAS) fighters ambushed the Cameroonian military forces on the Limani - Mora Road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). Unknown fatalities or injuries but 4 motorbikes, mobile phones and a luggage were stolen by the assailants.",0.5884476534296029,0.93,0.1358176933653148,0.3340576211514889,0.13312832284826526,0.132067545034211,0.13259687316483842,0.13233194443554763
llama3.2:3b,CAO5844,B,B,0.93,"{""V"": 0.07, ""B"": 0.93, ""E"": 0.005, ""P"": 0.001, ""R"": 0.002, ""S"": 0.003}",,0.79,Military Forces of Cameroon (1982-),"On 25 January 2022, the military intercepted Ambazonian separatists and engaged in fire fights with them in Bamenyam town, Penka-Michel subdivision (Menoua, Ouest). At least one soldier was killed and several others injured.",0.5884476534296029,0.93,0.14078537520106846,0.3326984649237876,0.1319253944203012,0.13139874683997724,0.13153021130809592,0.13166180730643687
llama3.2:3b,CAO9976,S,E,0.99,"{""V"": 0.01, ""B"": 0.01, ""E"": 0.99, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,0.7,Military Forces of Cameroon (1982-),"Defusal: On 1 October 2021, state forces, coded as military, defused an IED planted by Ambazonian Separatists in Oku (Bui, Nord-Ouest).",0.8309859154929576,0.99,0.13098253317053798,0.13098253317053798,0.3489972280899668,0.129679235189536,0.129679235189536,0.129679235189536
llama3.2:3b,CAO12429,B,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.02, ""S"": 0.02}",,0.79,Ambazonian Separatists (Cameroon),"On 28 July 2023, Ambazonian Separatists exchanged fire with other Ambazonian Separatists in Bali (Mezam, Nord-Ouest) in a dispute over money extorted from civilians. Two Ambazonian Separatists were killed and their bodies were abandoned in the forest.",0.41411042944785276,0.92,0.3306050233905588,0.13441397186843232,0.13307653050190676,0.13307653050190676,0.13441397186843232,0.13441397186843232
llama3.2:3b,CAO12201,S,P,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.92, ""R"": 0.08, ""S"": 0.04}",,0.85,Ambazonian Separatists (Cameroon),"Other: On 11 August 2023, Ambazonian Separatists fired gunshots in the air and rounded up civilians in Ikiliwindi Mile 10 (Meme, Sud-Ouest). They accused the population of collaborating with state security forces and threatened to kill anyone who collaborated with them.",0.41411042944785276,0.92,0.13392798390668326,0.1312760321439794,0.132595378201173,0.3261320047486375,0.1407946184770094,0.1352739825221912
llama3.2:3b,CAO6363,B,B,0.95,"{""V"": 0.03, ""B"": 0.95, ""E"": 0.01, ""P"": 0.0, ""R"": 0.02, ""S"": 0.04}",,0.8,Military Forces of Cameroon (1982-),"Around 7 August 2022, the Cameroonian military forces clashed with Boko Haram (JAS) (likely) fighters in Mora (Mora, Mayo-Sava, Extreme-Nord) killing many. The military also recovered weapons including 2 Kalashnikov rifles.",0.8309859154929563,0.9499999999999998,0.1340476356930088,0.33636444403814875,0.13139331466619447,0.13008592934101795,0.1327138394323324,0.13539483682896122
llama3.2:3b,CAO7132,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.01, ""P"": 0.002, ""R"": 0.006, ""S"": 0.004}",,0.81,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 5 March 2023, suspected ISWAP or Boko Haram fighters clashed with the Cameroonian military forces in Marouare, coded to Ngaoundere (Ngaoundere 1, Vina, Adamaoua). 2 fighters were killed while 2 civilians were wounded.",0.5884476534296029,0.93,0.1358176933653148,0.3340576211514889,0.13312832284826526,0.132067545034211,0.13259687316483842,0.13233194443554763
llama3.2:3b,CAO4190,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.02, ""S"": 0.01}",,0.83,Ambazonian Separatists (Cameroon),"On 4 January 2021, Ambazonian separatists burnt a transport truck, killed the driver and reportedly injured his assistant in Ewili village, around Buea (Fako, Sud-Ouest). They accused the victims of not respecting their stop order.",0.41411042944785276,0.92,0.33104778038634397,0.13459398342955645,0.13325475091807062,0.13325475091807062,0.13459398342955645,0.13325475091807062
llama3.2:3b,CAO13670,V,R,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.01, ""P"": 0.02, ""R"": 0.92, ""S"": 0.01}",,0.78,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 15 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and arrested 2 civilian from the road in Bonganjo (Buea, Fako, Sud-Ouest). There were no fatalities.",0.41411042944785276,0.92,0.13576302988414168,0.13307474177654105,0.13307474177654105,0.13441216516607782,0.33060057961982675,0.13307474177654105
llama3.2:3b,CAO8729,V,P,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.92, ""R"": 0.08, ""S"": 0.04}",,0.76,Ambazonian Separatists (Cameroon),"On 10 February 2024, Ambazonian Separatists from the Fako Mountain Lions faction fired several shots as a warning to enforce the Separatist-imposed lockdown in Bokova (Buea, Fako, Sud-Ouest) against the Youth Day celebration. There were no fatalities.",0.41411042944785276,0.92,0.13392798390668326,0.1312760321439794,0.132595378201173,0.3261320047486375,0.1407946184770094,0.1352739825221912
llama3.2:3b,CAO10745,B,E,0.93,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.93, ""P"": 0.01, ""R"": 0.02, ""S"": 0.01}",,0.81,Ambazonian Separatists (Cameroon),"On 2 June 2023, Ambazonian Separatists detonated an IED targeting a state security forces convoy (coded as military) in Bufi (Menchum, Nord-Ouest). The explosion missed the target, but the soldiers stopped and fired gunshots in the area which caused civilians to flee.",0.5884476534296029,0.93,0.13531343866209786,0.13263405305716333,0.33281735471464097,0.13263405305716333,0.13396704745143823,0.13263405305716333
llama3.2:3b,CAO2881,V,V,0.98,"{""V"": 0.98, ""B"": 0.01, ""E"": 0.005, ""P"": 0.001, ""R"": 0.002, ""S"": 0.003}",,0.76,Military Forces of Cameroon (1982-),"On 23 January 2020, the military forces attacked the villages of Bekora Barombi, Ndoh, Njima, Mokono Barombi and Mberenge, in Ekondo Titi subdivision (Ndian, Sud-Ouest). They reportedly killed at least 14 civilians, and injured at least 3 people including a humanitarian worker and two beneficiaries of a humanitarian project.",0.8309859154929576,0.98,0.34668495873398225,0.13142238742162946,0.1307669155298167,0.1302448926095683,0.1303752026463371,0.13050564305831938
llama3.2:3b,CAO12755,R,R,0.92,"{""V"": 0.04, ""B"": 0.01, ""E"": 0.02, ""P"": 0.03, ""R"": 0.92, ""S"": 0.01}",,0.83,Rioters (Cameroon),"On 4 April 2022, residents killed 1 Ambazonian Separatist fighter in Mbengwi (Mbengwi, Momo, Nord-Ouest) because of the atrocities committed by the separatists in their community.",0.41411042944785276,0.92,0.13657397368152374,0.13253760275820622,0.13386962781086129,0.13521503993785583,0.3292661530530173,0.13253760275820622
llama3.2:3b,CAO11779,V,V,0.93,"{""V"": 0.93, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.03}",,0.83,Military Forces of Cameroon (1982-),"On 14 May 2022, state security forces, coded as military, killed a female civilian in Tobin (Bui, Nord-Ouest). The women who approached the military base and was mistaken to be an intruder.",0.5884476534296029,0.93,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO10497,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.02, ""S"": 0.02}",,0.81,Military Forces of Cameroon (1982-),"On 16 March 2023, state security forces (coded as military) fired shots at a vehicle, injuring some civilians, at a vehicular checkpoint in Ntarinkon (Bamenda - Mankon, Mezam, Nord-Ouest) after the driver failed to stop.",0.41411042944785276,0.92,0.3306050233905588,0.13441397186843232,0.13307653050190676,0.13307653050190676,0.13441397186843232,0.13441397186843232
llama3.2:3b,CAO5725,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.03, ""S"": 0.01}",,0.77,Military Forces of Cameroon (1982-),"On 27 October 2021, the military forces alongside Fulani militiamen attacked and killed a 15 year old boy in Ngarbuh village, near Ntamruh, Ndu subdivision (Donga-Mantung, Nord-Ouest). He was accused of collaborating with Ambazonian separatists fighters.",0.41411042944785276,0.92,0.33060057961982675,0.13441216516607782,0.13307474177654105,0.13307474177654105,0.13576302988414168,0.13307474177654105
llama3.2:3b,CAO6214,S,E,0.93,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.93, ""P"": 0.01, ""R"": 0.02, ""S"": 0.01}",,0.76,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Property destruction: Around 20 June 2022, Boko Haram (JAS) (likely) burnt houses and looted items in Djakana village, around Limani (Limani, Mayo-Sava, Extreme-Nord), including 4 bicycles.",0.5884476534296029,0.93,0.13531343866209786,0.13263405305716333,0.33281735471464097,0.13263405305716333,0.13396704745143823,0.13263405305716333
llama3.2:3b,CAO12645,B,V,0.93,"{""V"": 0.93, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.03}",,0.89,Military Forces of Cameroon (1982-),"On 15 January 2022, Ambazonian separatists and the military engaged in an armed clash at Total gas station in Bamunka near Bamenda (Bamenda 1, Mezam, Nord-Ouest). Three civilians were killed in the crossfire.",0.5884476534296029,0.93,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO3193,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.01, ""P"": 0.002, ""R"": 0.006, ""S"": 0.004}",,0.77,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 18 April 2020, the military's rapid intervention battalion engaged in a fire fight with Ambazonian separatists in Oku village, Belo subdivision (Boyo, Nord-Ouest). Some separatists were killed. Some fatalities coded as 3.",0.5884476534296029,0.93,0.1358176933653148,0.3340576211514889,0.13312832284826526,0.132067545034211,0.13259687316483842,0.13233194443554763
llama3.2:3b,CAO3287,V,B,0.95,"{""V"": 0.01, ""B"": 0.95, ""E"": 0.003, ""P"": 0.001, ""R"": 0.002, ""S"": 0.004}",,0.78,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 18 May 2020, Boko Haram attacked the village of Tolkomari, Kolofata subdivision (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported.",0.8309859154929563,0.9499999999999998,0.13280042966333824,0.3399666322842893,0.13187407268773071,0.13161058811475643,0.13174226453010582,0.13200601271943932
llama3.2:3b,CAO8924,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.01, ""P"": 0.01, ""R"": 0.02, ""S"": 0.01}",,0.73,Military Forces of Cameroon (1982-),"On 29 May 2022, the military forces in a joint operation with the self-defense militia (COVI) ambushed Ambazonian Separatist fighter at a checkpoint in Ngarum (Ndu, Donga-Mantung, Nord-Ouest). 1 separatist was killed.",0.5884476534296029,0.93,0.13531343866209786,0.33281735471464097,0.13263405305716333,0.13263405305716333,0.13396704745143823,0.13263405305716333
llama3.2:3b,CAO2836,V,V,0.92,"{""V"": 0.92, ""B"": 0.03, ""E"": 0.01, ""P"": 0.02, ""R"": 0.07, ""S"": 0.04}",,0.79,Military Forces of Cameroon (1982-),"On 13 January 2020, the military forces attacked Kumbo town, in Jakiri subdivision (Bui, Nord-Ouest). They reportedly killed one person, and burnt over 8 houses in several areas of the town.",0.41411042944785276,0.92,0.3265895337788208,0.13411587083497922,0.13146019866182676,0.13278139562329605,0.13958924335524103,0.13546375774550945
llama3.2:3b,CAO10508,B,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.72,Military Forces of Cameroon (1982-),"On 14 March 2023, the state security forces, coded as military, shot and killed 3 Ambazonian Separatists at the Ndekwai - Ntenako road axis, coded to Ntenaku (Mamfe, Manyu, Sud-Ouest).",0.8309859154929563,0.9499999999999998,0.33861823390414764,0.1322737077229026,0.13360308058636017,0.1322737077229026,0.1322737077229026,0.13095756234044575
llama3.2:3b,CAO3184,B,B,0.93,"{""V"": 0.03, ""B"": 0.93, ""E"": 0.01, ""P"": 0.01, ""R"": 0.02, ""S"": 0.04}",,0.72,Ambazonian Separatists (Cameroon),"On 15 April 2020, Ambazonian separatists engaged in fire fights with military forces in Bafut town, Bamenda subdivision (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0.5884476534296029,0.93,0.1347690648635549,0.3314784112261124,0.13210045858204855,0.13210045858204855,0.13342809026269337,0.1361235164832107
llama3.2:3b,CAO5032,B,B,0.92,"{""V"": 0.03, ""B"": 0.92, ""E"": 0.01, ""P"": 0.02, ""R"": 0.04, ""S"": 0.08}",,0.76,Military Forces of Cameroon (1982-),"On 10 February 2021, the military forces repelled an incursion of Ambazonian separatists in Meanja water tank neighborhood of Muyuka town (Fako, Sud-Ouest). No fatality and/or casualty reported.",0.41411042944785276,0.92,0.13392798390668326,0.3261320047486375,0.1312760321439794,0.132595378201173,0.1352739825221912,0.1407946184770094
llama3.2:3b,CAO5789,S,S,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.04, ""S"": 0.92}",,0.78,Military Forces of Cameroon (1982-),"Around 21 December 2021 (as reported), the security forces (assumedly Military Forces) arrested at least 30 people including 7 Chadians and seized machetes, knives and spears during a security operation in Kousseri town (Logone-et-Chari, Extreme-Nord). The aim was to restore peace in the city in the context of tensions between the Musgum and Arab Shoa communities.",0.41411042944785276,0.92,0.13521503993785586,0.13253760275820622,0.13386962781086129,0.13253760275820622,0.13657397368152377,0.3292661530530174
llama3.2:3b,CAO13094,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.03}",,0.79,Ambazonian Separatists (Cameroon),"On 19 March 2024, Ambazonian Separatists from the Restoration Forces faction shot and injured a civilian in his private residence in Bole (Kumba 1, Meme, Sud-Ouest). They accused the man of collaborating with the military forces.",0.41411042944785276,0.92,0.3306005796198267,0.1344121651660778,0.13307474177654102,0.13307474177654102,0.13307474177654102,0.13576302988414166
llama3.2:3b,CAO2871,B,S,0.93,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.04, ""S"": 0.93}",,0.85,Military Forces of Cameroon (1982-),"On 21 January 2020, the military forces attacked an Ambazonian separatists' camp in Kossala village, Kumba subdivision (Ndian, Sud-Ouest) [coded: Kumba], killing two Ambazonian separatists. The military also rescued 23 children hostages.",0.5884476534296029,0.93,0.13476906486355492,0.13210045858204855,0.1334280902626934,0.13210045858204855,0.13612351648321072,0.3314784112261124
llama3.2:3b,CAO11284,V,P,0.92,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.01, ""P"": 0.92, ""R"": 0.03, ""S"": 0.08}",,0.72,Ambazonian Separatists (Cameroon),"On 15 December 2023, Ambazonian Separatists temporally detained a civilian masked in a traditional masquerade outfit at an illegal vehicle checkpoint for two hours alongside some motorcycle riders in Ngwa (Bangangte, Nde, Ouest). They were accused of not having paid a stipulated sum of money motorcycle riders pay before plying the road.",0.41411042944785276,0.92,0.13180297389330559,0.13312761580312354,0.13180297389330559,0.32744109801026977,0.13446557058546188,0.14135976781420614
llama3.2:3b,CAO3310,V,V,0.93,"{""V"": 0.93, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.01, ""S"": 0.03}",,0.8,Military Forces of Cameroon (1982-),"On 28 May 2020, military forces killed four people suspected to be armed bandits in Bonduma neighbourhood of Buea town (Fako, Sud-Ouest). Residents say the victims were not armed.",0.5884476534296029,0.93,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO12582,S,P,0.92,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.01, ""P"": 0.92, ""R"": 0.03, ""S"": 0.04}",,0.83,Ambazonian Separatists (Cameroon),"Other: On 20 May 2022, Ambazonian Separatists fired warning shots for about 30 minutes in Alabukam near Nlabakam (Bamenda - Mankon, Mezam, Nord-Ouest) to enforce the lockdown for 20 May.",0.41411042944785276,0.92,0.13253760275820622,0.13386962781086129,0.13253760275820622,0.3292661530530173,0.13521503993785583,0.13657397368152374
